Unnamed: 0,Bug ID,Product,Component,Status,Resolution,Summary,Average_Cos_Similarity_Trigram,Average_Cos_Similarity_Bigram,Average_Cos_Similarity_Score,Changed,Bug Id,Description,Duplicate_Bug_Ids
183,526539.0,Platform,Ant,CLOSED,DUPLICATE,"Executing an ""ant"" build in a non java project fails since v4.7.1a",0.03523146587787801,0.04307054187292473,0.08259999771896874,2017-10-29 11:05:12,526539.0,since        having a  build xml  file in a plain project or a ear project fails with the following message    launch configuration  name of build file  references non existing project  name of the containing project   this was working well with the same config and        how to reproduce    open eclipse on a fresh new workspace   create a  general project    add a build xml file with a minimalist ant build file   right click on the file   run as      ant build    fails with the above message    tested with        rcp  and        jee   note that it also fails if the build xml file is in a  ear  kind of project  but works it it is in a  java  kind of project  workaround   right click on the file   run as      ant build       select the  jre  tab  check  run in the same jre as the workspace     it works   initially the setting is  separate jre  pointing to  oracle java         this seems to be a regression from            configuration details    product  eclipse            installed features   org eclipse platform          ,522581.0
1752,521057.0,JDT,Core,VERIFIED,DUPLICATE,Internal compiler error: java.lang.NullPointerException when using method reference in the finally block,0.06514981159719115,0.07852373516659468,0.10263436492553613,2018-01-02 07:11:59,521057.0,created attachment   source code that causes the problem  hello  i ve narrowed the example down to only a few lines  i hope this helps   the log contains this    entry org eclipse jdt core                    message exception occurred during problem detection                                      source begin                                       package npetest   public class npetest        public npetestscheduler scheduler       private void doit            try               system out println                     finally               scheduler schedule                                                           source end                                        stack   java lang nullpointerexception   entry org eclipse jdt ui                    message problems occurred when invoking code from plug in   org eclipse jdt ui    stack   java model exception  java lang nullpointerexception  at org eclipse jdt internal core compilationunitproblemfinder process   at org eclipse jdt internal core compilationunitproblemfinder process   at org eclipse jdt internal core reconcileworkingcopyoperation makeconsistent   at org eclipse jdt internal core reconcileworkingcopyoperation executeoperation   at org eclipse jdt internal core javamodeloperation run   at org eclipse jdt internal core javamodeloperation runoperation   at org eclipse jdt internal core compilationunit reconcile   at org eclipse jdt internal ui text java javareconcilingstrategy reconcile   at org eclipse jdt internal ui text java javareconcilingstrategy access     at org eclipse jdt internal ui text java javareconcilingstrategy   run   at org eclipse core runtime saferunner run   at org eclipse jdt internal ui text java javareconcilingstrategy reconcile   at org eclipse jdt internal ui text java javareconcilingstrategy reconcile   at org eclipse jdt internal ui text compositereconcilingstrategy reconcile   at org eclipse jdt internal ui text javacompositereconcilingstrategy reconcile   at org eclipse jface text reconciler monoreconciler process   at org eclipse jface text reconciler abstractreconciler backgroundthread run  caused by  java lang nullpointerexception caused by  java lang nullpointerexception  subentry   org eclipse jdt core                    message java lang nullpointerexception  stack   java lang nullpointerexception  subentry   org eclipse jdt core                    message java lang nullpointerexception  stack   java lang nullpointerexception   entry org eclipse jdt ui                    message error in jdt core during reconcile  stack   java model exception  java lang nullpointerexception  at org eclipse jdt internal core compilationunitproblemfinder process   at org eclipse jdt internal core compilationunitproblemfinder process   at org eclipse jdt internal core reconcileworkingcopyoperation makeconsistent   at org eclipse jdt internal core reconcileworkingcopyoperation executeoperation   at org eclipse jdt internal core javamodeloperation run   at org eclipse jdt internal core javamodeloperation runoperation   at org eclipse jdt internal core compilationunit reconcile   at org eclipse jdt internal ui text java javareconcilingstrategy reconcile   at org eclipse jdt internal ui text java javareconcilingstrategy access     at org eclipse jdt internal ui text java javareconcilingstrategy   run   at org eclipse core runtime saferunner run   at org eclipse jdt internal ui text java javareconcilingstrategy reconcile   at org eclipse jdt internal ui text java javareconcilingstrategy reconcile   at org eclipse jdt internal ui text compositereconcilingstrategy reconcile   at org eclipse jdt internal ui text javacompositereconcilingstrategy reconcile   at org eclipse jface text reconciler monoreconciler process   at org eclipse jface text reconciler abstractreconciler backgroundthread run  caused by  java lang nullpointerexception caused by  java lang nullpointerexception  subentry   org eclipse jdt core                    message java lang nullpointerexception  stack   java lang nullpointerexception   entry org eclipse jdt ui                    message problems occurred when invoking code from plug in   org eclipse jdt ui    stack   java lang nullpointerexception   entry org eclipse jdt ui                    message error in jdt core during ast creation  stack   java lang nullpointerexception   entry org eclipse core resources                    message problems occurred when invoking code from plug in   org eclipse core resources    stack   java lang nullpointerexception   entry org eclipse jdt core                    message exception occurred during problem detection                                      source begin                                       package npetest   public class npetest        public npetestscheduler scheduler       private void doit            try               system out println                     finally               scheduler schedule                                                           source end                                        stack   java lang nullpointerexception   entry org eclipse jdt ui                    message problems occurred when invoking code from plug in   org eclipse jdt ui    stack   java model exception  java lang nullpointerexception  at org eclipse jdt internal core compilationunitproblemfinder process   at org eclipse jdt internal core compilationunitproblemfinder process   at org eclipse jdt internal core reconcileworkingcopyoperation makeconsistent   at org eclipse jdt internal core reconcileworkingcopyoperation executeoperation   at org eclipse jdt internal core javamodeloperation run   at org eclipse jdt internal core javamodeloperation runoperation   at org eclipse jdt internal core compilationunit reconcile   at org eclipse jdt internal ui text java javareconcilingstrategy reconcile   at org eclipse jdt internal ui text java javareconcilingstrategy access     at org eclipse jdt internal ui text java javareconcilingstrategy   run   at org eclipse core runtime saferunner run   at org eclipse jdt internal ui text java javareconcilingstrategy reconcile   at org eclipse jdt internal ui text java javareconcilingstrategy reconcile   at org eclipse jdt internal ui text compositereconcilingstrategy reconcile   at org eclipse jdt internal ui text javacompositereconcilingstrategy reconcile   at org eclipse jface text reconciler monoreconciler process   at org eclipse jface text reconciler abstractreconciler backgroundthread run  caused by  java lang nullpointerexception caused by  java lang nullpointerexception  subentry   org eclipse jdt core                    message java lang nullpointerexception  stack   java lang nullpointerexception  subentry   org eclipse jdt core                    message java lang nullpointerexception  stack   java lang nullpointerexception   entry org eclipse jdt ui                    message error in jdt core during reconcile  stack   java model exception  java lang nullpointerexception  at org eclipse jdt internal core compilationunitproblemfinder process   at org eclipse jdt internal core compilationunitproblemfinder process   at org eclipse jdt internal core reconcileworkingcopyoperation makeconsistent   at org eclipse jdt internal core reconcileworkingcopyoperation executeoperation   at org eclipse jdt internal core javamodeloperation run   at org eclipse jdt internal core javamodeloperation runoperation   at org eclipse jdt internal core compilationunit reconcile   at org eclipse jdt internal ui text java javareconcilingstrategy reconcile   at org eclipse jdt internal ui text java javareconcilingstrategy access     at org eclipse jdt internal ui text java javareconcilingstrategy   run   at org eclipse core runtime saferunner run   at org eclipse jdt internal ui text java javareconcilingstrategy reconcile   at org eclipse jdt internal ui text java javareconcilingstrategy reconcile   at org eclipse jdt internal ui text compositereconcilingstrategy reconcile   at org eclipse jdt internal ui text javacompositereconcilingstrategy reconcile   at org eclipse jface text reconciler monoreconciler process   at org eclipse jface text reconciler abstractreconciler backgroundthread run  caused by  java lang nullpointerexception caused by  java lang nullpointerexception  subentry   org eclipse jdt core                    message java lang nullpointerexception  stack   java lang nullpointerexception   entry org eclipse jdt core                    message exception occurred during problem detection                                      source begin                                       package npetest   public class npetest        public npetestscheduler scheduler       private void doit            try               system out println                     finally               scheduler schedule                                                           source end                                        stack   java lang nullpointerexception   entry org eclipse jdt ui                    message problems occurred when invoking code from plug in   org eclipse jdt ui    stack   java model exception  java lang nullpointerexception  at org eclipse jdt internal core compilationunitproblemfinder process   at org eclipse jdt internal core compilationunitproblemfinder process   at org eclipse jdt internal core reconcileworkingcopyoperation makeconsistent   at org eclipse jdt internal core reconcileworkingcopyoperation executeoperation   at org eclipse jdt internal core javamodeloperation run   at org eclipse jdt internal core javamodeloperation runoperation   at org eclipse jdt internal core compilationunit reconcile   at org eclipse jdt internal ui text java javareconcilingstrategy reconcile   at org eclipse jdt internal ui text java javareconcilingstrategy access     at org eclipse jdt internal ui text java javareconcilingstrategy   run   at org eclipse core runtime saferunner run   at org eclipse jdt internal ui text java javareconcilingstrategy reconcile   at org eclipse jdt internal ui text java javareconcilingstrategy reconcile   at org eclipse jdt internal ui text compositereconcilingstrategy reconcile   at org eclipse jdt internal ui text javacompositereconcilingstrategy reconcile   at org eclipse jface text reconciler monoreconciler process   at org eclipse jface text reconciler abstractreconciler backgroundthread run  caused by  java lang nullpointerexception caused by  java lang nullpointerexception  subentry   org eclipse jdt core                    message java lang nullpointerexception  stack   java lang nullpointerexception  subentry   org eclipse jdt core                    message java lang nullpointerexception  stack   java lang nullpointerexception   entry org eclipse jdt ui                    message error in jdt core during reconcile  stack   java model exception  java lang nullpointerexception  at org eclipse jdt internal core compilationunitproblemfinder process   at org eclipse jdt internal core compilationunitproblemfinder process   at org eclipse jdt internal core reconcileworkingcopyoperation makeconsistent   at org eclipse jdt internal core reconcileworkingcopyoperation executeoperation   at org eclipse jdt internal core javamodeloperation run   at org eclipse jdt internal core javamodeloperation runoperation   at org eclipse jdt internal core compilationunit reconcile   at org eclipse jdt internal ui text java javareconcilingstrategy reconcile   at org eclipse jdt internal ui text java javareconcilingstrategy access     at org eclipse jdt internal ui text java javareconcilingstrategy   run   at org eclipse core runtime saferunner run   at org eclipse jdt internal ui text java javareconcilingstrategy reconcile   at org eclipse jdt internal ui text java javareconcilingstrategy reconcile   at org eclipse jdt internal ui text compositereconcilingstrategy reconcile   at org eclipse jdt internal ui text javacompositereconcilingstrategy reconcile   at org eclipse jface text reconciler monoreconciler process   at org eclipse jface text reconciler abstractreconciler backgroundthread run  caused by  java lang nullpointerexception caused by  java lang nullpointerexception  subentry   org eclipse jdt core                    message java lang nullpointerexception  stack   java lang nullpointerexception   entry org eclipse jdt core                    message exception occurred during problem detection                                      source begin                                       package npetest   public class npetest        public npetestscheduler scheduler       private void doit            try               system out println                     finally               scheduler schedule                                                           source end                                        stack   java lang nullpointerexception   entry org eclipse jdt ui                    message problems occurred when invoking code from plug in   org eclipse jdt ui    stack   java model exception  java lang nullpointerexception  at org eclipse jdt internal core compilationunitproblemfinder process   at org eclipse jdt internal core compilationunitproblemfinder process   at org eclipse jdt internal core reconcileworkingcopyoperation makeconsistent   at org eclipse jdt internal core reconcileworkingcopyoperation executeoperation   at org eclipse jdt internal core javamodeloperation run   at org eclipse jdt internal core javamodeloperation runoperation   at org eclipse jdt internal core compilationunit reconcile   at org eclipse jdt internal ui text java javareconcilingstrategy reconcile   at org eclipse jdt internal ui text java javareconcilingstrategy access     at org eclipse jdt internal ui text java javareconcilingstrategy   run   at org eclipse core runtime saferunner run   at org eclipse jdt internal ui text java javareconcilingstrategy reconcile   at org eclipse jdt internal ui text java javareconcilingstrategy reconcile   at org eclipse jdt internal ui text compositereconcilingstrategy reconcile   at org eclipse jdt internal ui text javacompositereconcilingstrategy reconcile   at org eclipse jface text reconciler monoreconciler process   at org eclipse jface text reconciler abstractreconciler backgroundthread run  caused by  java lang nullpointerexception caused by  java lang nullpointerexception  subentry   org eclipse jdt core                    message java lang nullpointerexception  stack   java lang nullpointerexception  subentry   org eclipse jdt core                    message java lang nullpointerexception  stack   java lang nullpointerexception   entry org eclipse jdt ui                    message error in jdt core during reconcile  stack   java model exception  java lang nullpointerexception  at org eclipse jdt internal core compilationunitproblemfinder process   at org eclipse jdt internal core compilationunitproblemfinder process   at org eclipse jdt internal core reconcileworkingcopyoperation makeconsistent   at org eclipse jdt internal core reconcileworkingcopyoperation executeoperation   at org eclipse jdt internal core javamodeloperation run   at org eclipse jdt internal core javamodeloperation runoperation   at org eclipse jdt internal core compilationunit reconcile   at org eclipse jdt internal ui text java javareconcilingstrategy reconcile   at org eclipse jdt internal ui text java javareconcilingstrategy access     at org eclipse jdt internal ui text java javareconcilingstrategy   run   at org eclipse core runtime saferunner run   at org eclipse jdt internal ui text java javareconcilingstrategy reconcile   at org eclipse jdt internal ui text java javareconcilingstrategy reconcile   at org eclipse jdt internal ui text compositereconcilingstrategy reconcile   at org eclipse jdt internal ui text javacompositereconcilingstrategy reconcile   at org eclipse jface text reconciler monoreconciler process   at org eclipse jface text reconciler abstractreconciler backgroundthread run  caused by  java lang nullpointerexception caused by  java lang nullpointerexception  subentry   org eclipse jdt core                    message java lang nullpointerexception  stack   java lang nullpointerexception,517951.0
1914,515976.0,z_Archived,Tycho,CLOSED,DUPLICATE,NPE during execution of org.eclipse.tycho:tycho-versions-plugin:1.1.0-SNAPSHOT:update-pom,0.030835449320728053,0.04216329912785019,0.0628638152554426,2021-04-28 16:51:19,515976.0,we are encountering npe during this execution from april       i noticed there is a new snapshot version released on the on that day  can you please investigate  here is the log         buildlogs   version updater output txt   error  failed to execute goal org eclipse tycho tycho versions plugin       snapshot update pom   on project platform aggregator  execution default cli of goal org eclipse tycho tycho versions plugin       snapshot update pom failed  nullpointerexception     help    org apache maven lifecycle lifecycleexecutionexception  failed to execute goal org eclipse tycho tycho versions plugin       snapshot update pom   on project platform aggregator  execution default cli of goal org eclipse tycho tycho versions plugin       snapshot update pom failed   at org apache maven lifecycle internal mojoexecutor execute   at org apache maven lifecycle internal mojoexecutor execute   at org apache maven lifecycle internal mojoexecutor execute   at org apache maven lifecycle internal lifecyclemodulebuilder buildproject   at org apache maven lifecycle internal lifecyclemodulebuilder buildproject   at org apache maven lifecycle internal builder singlethreaded singlethreadedbuilder build   at org apache maven lifecycle internal lifecyclestarter execute   at org apache maven defaultmaven doexecute   at org apache maven defaultmaven doexecute   at org apache maven defaultmaven execute   at org apache maven cli mavencli execute   at org apache maven cli mavencli domain   at org apache maven cli mavencli main   at sun reflect nativemethodaccessorimpl     at sun reflect nativemethodaccessorimpl invoke   at sun reflect delegatingmethodaccessorimpl invoke   at java lang reflect method invoke   at org codehaus plexus classworlds launcher launcher launchenhanced   at org codehaus plexus classworlds launcher launcher launch   at org codehaus plexus classworlds launcher launcher mainwithexitcode   at org codehaus plexus classworlds launcher launcher main  caused by  org apache maven plugin pluginexecutionexception  execution default cli of goal org eclipse tycho tycho versions plugin       snapshot update pom failed   at org apache maven plugin defaultbuildpluginmanager executemojo   at org apache maven lifecycle internal mojoexecutor execute         more caused by  java lang nullpointerexception  at org eclipse tycho versions updatepommojo execute   at org apache maven plugin defaultbuildpluginmanager executemojo         more,512326.0
2158,516277.0,Orion,Server,CLOSED,DUPLICATE,Exception when launching server,0.03004050748629874,0.037287653307189125,0.07221894527082864,2017-06-21 11:06:14,516277.0,created attachment   osgi capture  since     at least  there is always an exception when launching the server   for me  i tried with   different pcs   it always occurs when starting the server just after decompressing the zip archive   and after   the error code http   is returned to the browser   capturing the osgi console is not easy but  using ctrl s  i was able to get the first exception message and save it in the attachment  i also pasted the end of the console   thank you for helping ,517672.0
2177,515243.0,Platform,IDE,CLOSED,DUPLICATE,Oxygen installation via Eclipse Installer currently broken due to org.eclipse.mylyn.git missing on all mirrors,0.031604925182477185,0.03867086844454443,0.06916350251464018,2017-04-13 06:40:36,515243.0,created attachment   log of eclipse installer    sorry for filing this as a blocker  but it is fairly    blocking   not sure if platform is the right place for this  but it probably gets more attention here than if filed against mylyn     using the   eclipse installer       build      on a completely empty brand new fresh  bundle pool     selecting only  product  eclipse ide for java developers     product version  latest     i m hitting some problem related to  failed to transfer artifact packed  osgi bundle org eclipse mylyn git core              after it seems to have tried all   mirrors  see full details in attached log   so i doubt this is just a single broken mirror ,515213.0
2819,510223.0,JDT,UI,CLOSED,DUPLICATE,Error when trying to save using Java editor,0.0719501934636384,0.08406981278864668,0.10903193520957749,2017-01-10 21:31:10,510223.0,this suddenly happened when trying to save my work using java editor  everything worked fine earlier in the day working on my java file  but then when i tried to save my work it showed a null pointer exception  not sure why  didn t change any settings between saves  was just working away and trying to save and invoke ctrl s or click on save button on the toolbar  the editor now does not recognize code errors and does not format code as it used to         configuration details    product  eclipse            installed features   org eclipse platform               problems occurred when invoking code from plug in   org eclipse jdt ui      java lang nullpointerexception  at org eclipse jdt internal compiler ast referenceexpression copy   at org eclipse jdt internal compiler ast referenceexpression cachedresolvedcopy   at org eclipse jdt internal compiler ast referenceexpression iscompatiblewith   at org eclipse jdt internal compiler lookup polytypebinding iscompatiblewith   at org eclipse jdt internal compiler lookup scope parametercompatibilitylevel   at org eclipse jdt internal compiler lookup scope parametercompatibilitylevel   at org eclipse jdt internal compiler lookup scope computecompatiblemethod   at org eclipse jdt internal compiler lookup scope computecompatiblemethod   at org eclipse jdt internal compiler lookup scope     at org eclipse jdt internal compiler lookup scope findmethod   at org eclipse jdt internal compiler lookup scope getmethod   at org eclipse jdt internal compiler ast messagesend findmethodbinding   at org eclipse jdt internal compiler ast messagesend resolvetype   at org eclipse jdt internal compiler ast expression resolve   at org eclipse jdt internal compiler ast block resolve   at org eclipse jdt internal compiler ast forstatement resolve   at org eclipse jdt internal compiler ast abstractmethoddeclaration resolvestatements   at org eclipse jdt internal compiler ast methoddeclaration resolvestatements   at org eclipse jdt internal compiler ast abstractmethoddeclaration resolve   at org eclipse jdt internal compiler ast typedeclaration resolve   at org eclipse jdt internal compiler ast typedeclaration resolve   at org eclipse jdt internal compiler ast compilationunitdeclaration resolve   at org eclipse jdt internal compiler compiler resolve   at org eclipse jdt internal core compilationunitproblemfinder process   at org eclipse jdt internal core compilationunit buildstructure   at org eclipse jdt internal core openable generateinfos   at org eclipse jdt internal core javaelement openwhenclosed   at org eclipse jdt internal core compilationunit makeconsistent   at org eclipse jdt internal core reconcileworkingcopyoperation makeconsistent   at org eclipse jdt internal core reconcileworkingcopyoperation executeoperation   at org eclipse jdt internal core javamodeloperation run   at org eclipse jdt internal core javamodeloperation runoperation   at org eclipse jdt internal core compilationunit reconcile   at org eclipse jdt internal ui text java javareconcilingstrategy reconcile   at org eclipse jdt internal ui text java javareconcilingstrategy access     at org eclipse jdt internal ui text java javareconcilingstrategy   run   at org eclipse core runtime saferunner run   at org eclipse jdt internal ui text java javareconcilingstrategy reconcile   at org eclipse jdt internal ui text java javareconcilingstrategy reconcile   at org eclipse jdt internal ui text compositereconcilingstrategy reconcile   at org eclipse jdt internal ui text javacompositereconcilingstrategy reconcile   at org eclipse jface text reconciler monoreconciler process   at org eclipse jface text reconciler abstractreconciler backgroundthread run ,457065.0
2909,516050.0,Equinox,Launcher,CLOSED,DUPLICATE,Eclipse does not start with java.lang.NoClassDefFoundError: javax/annotation/PostConstruct,0.08281714633114397,0.09644877000976883,0.11986241306141272,2017-05-02 09:54:49,516050.0,tested with build id        start a new eclipse via double click on the  eclipse  program under linux select a fresh workspace fails with the exception from below  if i start from the command line  everything works fine    session                                                               eclipse buildid           java version   ea java vendor oracle corporation bootloader constants  os linux  arch    ws gtk  nl en us command line arguments    os linux  ws gtk  arch     entry org eclipse osgi                    message application error  stack   org eclipse   core di injectionexception  java lang noclassdeffounderror  javax annotation postconstruct  at org eclipse   core internal di injectorimpl internalmake   at org eclipse   core internal di injectorimpl make   at org eclipse   core contexts contextinjectionfactory make   at org eclipse   ui internal workbench swt   createdefaultheadlesscontext   at org eclipse   ui internal workbench swt   createdefaultcontext   at org eclipse   ui internal workbench swt       at org eclipse ui internal workbench lambda     at org eclipse core databinding observable realm runwithdefault   at org eclipse ui internal workbench createandrunworkbench   at org eclipse ui platformui createandrunworkbench   at org eclipse ui internal ide application ideapplication start   at org eclipse equinox internal app eclipseapphandle run   at org eclipse core runtime internal adaptor eclipseapplauncher runapplication   at org eclipse core runtime internal adaptor eclipseapplauncher start   at org eclipse core runtime adaptor eclipsestarter run   at org eclipse core runtime adaptor eclipsestarter run   at java base jdk internal reflect nativemethodaccessorimpl     at java base jdk internal reflect nativemethodaccessorimpl invoke   at java base jdk internal reflect delegatingmethodaccessorimpl invoke   at java base java lang reflect method invoke   at org eclipse equinox launcher main invokeframework   at org eclipse equinox launcher main basicrun   at org eclipse equinox launcher main run   at org eclipse equinox launcher main main  caused by  java lang noclassdeffounderror  javax annotation postconstruct  at org eclipse   core internal di injectorimpl inject   at org eclipse   core internal di injectorimpl internalmake         more caused by  java lang classnotfoundexception  javax annotation postconstruct cannot be found by org eclipse   core            at org eclipse osgi internal loader bundleloader findclassinternal   at org eclipse osgi internal loader bundleloader findclass   at org eclipse osgi internal loader bundleloader findclass   at org eclipse osgi internal loader moduleclassloader loadclass   at java base java lang classloader loadclass         more   entry org eclipse   ui workbench                    message frameworkevent error  stack   java lang noclassdeffounderror  javax annotation predestroy  at org eclipse   core internal di injectorimpl disposed   at org eclipse   core internal di requestor disposed   at org eclipse   core internal contexts contextobjectsupplier contextinjectionlistener update   at org eclipse   core internal contexts trackablecomputationext update   at org eclipse   core internal contexts trackablecomputationext handleinvalid   at org eclipse   core internal contexts eclipsecontext dispose   at org eclipse   core internal contexts osgi eclipsecontextosgi dispose   at org eclipse   core internal contexts osgi eclipsecontextosgi bundlechanged   at org eclipse osgi internal framework bundlecontextimpl dispatchevent   at org eclipse osgi framework eventmgr eventmanager dispatchevent   at org eclipse osgi framework eventmgr listenerqueue dispatcheventsynchronous   at org eclipse osgi internal framework equinoxeventpublisher publishbundleeventprivileged   at org eclipse osgi internal framework equinoxeventpublisher publishbundleevent   at org eclipse osgi internal framework equinoxeventpublisher publishbundleevent   at org eclipse osgi internal framework equinoxcontaineradaptor publishmoduleevent   at org eclipse osgi container module publishevent   at org eclipse osgi container module dostop   at org eclipse osgi container module stop   at org eclipse osgi container systemmodule stop   at org eclipse osgi internal framework equinoxbundle systembundle equinoxsystemmodule   run   at java base java lang thread run  caused by  java lang classnotfoundexception  javax annotation predestroy cannot be found by org eclipse   core            at org eclipse osgi internal loader bundleloader findclassinternal   at org eclipse osgi internal loader bundleloader findclass   at org eclipse osgi internal loader bundleloader findclass   at org eclipse osgi internal loader moduleclassloader loadclass   at java base java lang classloader loadclass         more,493761.0
2921,517113.0,z_Archived,m2e,CLOSED,DUPLICATE,[jdk1.9]UnsupportedOperationException occurs in aether-connector-okhttp,0.05472826143961416,0.0643007722745117,0.07769193941324937,2021-04-19 13:22:33,517113.0,codefragments     internal platform   java                    override public   trustmanager                    not supported due to access checks on jdk                     java lang reflect inaccessibleobjectexception  unable to make member of class                 sun security ssl sslsocketfactoryimpl accessible   module java base does not export                 sun security ssl to unnamed module  xxx              throw new unsupportedoperationexception                    clientbuilder sslsocketfactory  not supported on jdk                           okhttpclient java                    public builder sslsocketfactory                  if   throw new nullpointerexception                   trustmanager   platform get  trustmanager                 if                     throw new illegalstateexception                           sslsocketfactory is     sslsocketfactory getclass                                  this sslsocketfactory   sslsocketfactory                this certificatechaincleaner   certificatechaincleaner get                 return this                     io takari aether okhttp okhttpaetherclient java                 public okhttpaetherclient                     if      null                   builder sslsocketfactory                               if      null                  builder hostnameverifier                              this httpclient   builder build                                                     stacktrace                                    java lang unsupportedoperationexception  clientbuilder sslsocketfactory  not supported on jdk     at   internal platform   trustmanager   at   okhttpclient builder sslsocketfactory   at io takari aether okhttp okhttpaetherclient  init    at io takari aether connector aetherrepositoryconnector newaetherclient   at io takari aether connector aetherrepositoryconnector  init    at io takari aether connector aetherrepositoryconnectorfactory newinstance   at org eclipse aether internal impl defaultrepositoryconnectorprovider newrepositoryconnector   at org eclipse aether internal impl defaultartifactresolver performdownloads   at org eclipse aether internal impl defaultartifactresolver resolve   at org eclipse aether internal impl defaultartifactresolver resolveartifacts   at org eclipse aether internal impl defaultartifactresolver resolveartifact   at org eclipse aether internal impl defaultrepositorysystem resolveartifact   at org eclipse   core internal embedder mavenimpl   call   at org eclipse   core internal embedder mavenimpl   call   at org eclipse   core internal embedder mavenexecutioncontext executebare   at org eclipse   core internal embedder mavenexecutioncontext execute   at org eclipse   core internal embedder mavenexecutioncontext execute   at org eclipse   core internal embedder mavenimpl resolve   at org eclipse   core internal embedder mavenimpl resolve   at org eclipse   jdt internal downloadsourcesjob download   at org eclipse   jdt internal downloadsourcesjob downloadattachments   at org eclipse   jdt internal downloadsourcesjob downloadmaven   at org eclipse   jdt internal downloadsourcesjob run   at org eclipse   jdt internal downloadsourcesjob   call   at org eclipse   jdt internal downloadsourcesjob   call   at org eclipse   core internal embedder mavenexecutioncontext executebare   at org eclipse   core internal embedder mavenexecutioncontext execute   at org eclipse   core internal embedder mavenexecutioncontext execute   at org eclipse   core internal embedder mavenimpl execute   at org eclipse   jdt internal downloadsourcesjob run   at org eclipse core internal jobs worker run                                   stacktrace                                   ,515859.0
2942,518095.0,JDT,Core,CLOSED,DUPLICATE,ejc failing to build with StackOverflowError,0.043922371312911414,0.05097986183041203,0.08112054917753056,2017-10-31 09:46:55,518095.0,host  dell xps    windows   pro ide version  eclipse java oxygen       jdk version        jdt version  org eclipse jdt            i originally described this bug through comments to  bug   stack overflow in java search   type inference issue    after this bug had been verified fixed  i began seeing the identical symptoms  and added comment   to this effect on        stephan herrmann suggested not simply reopening    but to document the issue separately  so a decision to reopen could be made on its own merits   when viewed in the error log  the backtrace leaves no evidence    but occasionally the error notifier popup in the editor contains the following call    org eclipse jdt internal compiler lookup parameterizedtypebinding collectinferencevariables   i ve been able to narrow the occurrence of this bug to a single java project    where it fails    reproducibly  thereby blocking the project s development    the project contains    source files  and makes very heavy use of generics  and in numerous places  complex  mutually recursive type signatures  it seems to be happening in a set of types representing digraphs  where some signatures   have   parameters for edges    and can t be further simplified  unfortunately  this set of types is woven with many other types  and all attempts to isolate a small repro set have failed  i know of no workaround   i ve seen this failure occur with both java   and    and in neon    neon    and oxygen       and      my current root cause theory is that the type inferencer is failing to distinguish multiple synonymous type parameters by their positions in member or type declarations  thereby getting confused when traversing some type decl s type graph  basically missing the fact that it s already processed a binding in a previous position  and repetitively reprocesssing the binding ,525576.0
